towns	tmax	tmin	rain	sun	twater
Kroev	23	-1	129	51
Kruen	25	-7	172	56
Kulmbach	24	-4	114	57
Kummerow	21	-2	113	56	9
Kupferzell	24	-4	167	59
"Kurort Rathen"	24	-4	169	58
Kusel	23	-1	129	51
Kyritz	21	-2	113	53
Kaegsdorf	21	-2	113	54	8
Kaelberbronn	23	-4	167	59
Koelleda	24	-3	170	50
Koelpinsee	21	-2	113	56	8
Koengen	23	-4	167	59
"Koenigs Wusterhausen"	23	-3	166	57
Koenigsbrunn	23	-5	173	55
Koenigsfeld	25	-2	158	55
"Koenigsfeld im Schwarzwald"	25	-3	158	54
Koenigslutter	22	-2	122	48
Koenigssee	25	-6	184	55
Koenigstein	23	-3	169	57
Koenigstein	24	-4	114	55
Koenigstein	24	-2	111	52
"Koenigstein - Falkenstein"	24	-2	111	51
Koenigswinter	23	-1	180	51
Kuehlungsborn	21	-3	113	52	8
Kuehrstedt	20	-1	199	49
Kuelsheim-Steinfurt	23	-4	167	58
Kuenzell	25	-3	170	46
Kuesten-Luebeln	21	-2	113	55
Laatzen	22	-2	122	45
Laboe	21	-2	138	51
Lackenhaeuser	24	-6	187	57
Ladbergen	22	-2	122	45
Ladenburg	24	-2	111	51
Lahnstein	23	-2	129	52
Lahr	25	-2	158	54
Lalling	24	-6	187	57
Lam	24	-6	150	63
Lambertsberg	24	-1	129	55
Lampertheim	25	-3	111	53
Lancken-Granitz	21	-2	113	57	8
"Landau in der Pfalz"	24	-2	111	48
"Landsberg am Lech"	23	-5	173	55
Landscheid	23	-2	129	52
Landsham	24	-5	173	57
Landshut	23	-5	173	57
Landstuhl	23	-1	129	53
Langdorf	24	-6	187	60
Langelsheim-Wolfshagen	23	-3	122	49
Langen	24	-2	111	52
Langenargen	23	-5	173	55
Langenfeld	23	0	197	40
Langenhagen	22	-2	122	48
Langenselbold	24	-2	111	52
Langenwaldsee	25	-2	158	56
Langenzenn	22	-5	173	55
Langfurth	24	-4	114	57
Lanke	24	-4	113	55
Laubach	24	-2	111	50
Laubach	23	-1	129	53
Lauben	23	-5	173	56
Lauchheim	23	-6	173	56
Lauchringen	23	-4	167	58
Lauda-Koenigshofen	24	-2	111	51
Lauenau	22	-3	122	48
Lauenburg	22	-3	190	48
Lauenstein	24	-4	169	57
Laufen	24	-7	184	55
Lauffen	23	-4	167	58
Laupheim	23	-5	173	56
Lauscha	24	-4	114	57
Lautenbach	25	-2	158	57
Lautenthal	22	-3	122	47
Lauter	24	-5	150	65
Lauterbach	25	-2	158	57
Lauterbach	18	-2	126	49
Lauterbach	21	-3	113	54	8
Lautertal	23	-5	173	56
Lautrach	23	-5	173	57
Lautzenhausen	25	-1	129	55
"Lechbruck am See"	25	-7	172	56
Leer	22	-2	138	47
Legden	23	-2	122	48
Lehesten	24	-5	114	60
Lehmkuhlen	20	-2	138	52
Lehrte	21	-2	122	49
Leimen	24	-2	111	52
Leinfelden-Echterdingen	24	-4	167	58
Leinsweiler	24	-2	111	54
Leipheim	23	-4	173	55
Leisnig	24	-3	170	47
Leiwen	24	-1	129	51
Leizen	21	-2	113	56
Leissling	24	-3	170	47
Lembruch	22	-2	122	49
Lemgo	22	0	143	50
Lemkenhafen	20	-2	138	52
Lengede	22	-3	122	49
Lengenfeld	25	-4	114	56
Lengenfeld	25	-7	172	57
Lengenwang	25	-7	172	59
Lengerich	22	-3	122	49
Lenggries	25	-7	172	56
Lenkerstetten	23	-4	167	59
Lennestadt	22	-1	143	49
Lenzkirch	25	-4	134	58
Leonberg	23	-4	167	60
Leutenberg	24	-4	114	56
Leverkusen	23	-1	180	47
Levern	22	-2	122	48
Lich	24	-2	111	49
Lichte	24	-3	170	46
Lichtenau	23	-2	180	49
Lichtenfels	18	-2	126	50
Lichtenhain	24	-4	169	56
Lichtenhain	24	-3	170	46
Lichtenstein-Honau	23	-4	167	58
Lichtenwalde	24	-3	169	60
Lichterfeld	24	-4	169	58
"Lichtetal am Rennsteig"	24	-3	170	45
Liebenwalde	23	-2	113	51
Lieg	23	-1	129	51
Lienen	22	-2	122	49
Lienheim	23	-4	167	61
Lietzow	21	-2	113	56	8
Lilienthal	22	-2	174	49
Limbach	25	-2	111	53
Limbach-Oberfrohna	23	-3	170	46
Limberg	24	-4	169	60
Limburg	25	-2	111	50
Limburgerhof	25	-3	111	52
Lindau	23	-6	173	56
Lindberg	23	-6	187	57
Linden	24	-2	111	48
"Lindenberg i. Allgaeu"	23	-5	173	57
Linderbach	24	-4	170	47
Lindlar	23	-1	180	50
Lingen	22	-2	122	46
Linnich	22	-2	131	49
Linsengericht	24	-2	111	49
Linstow	21	-2	113	55	8
Linum	23	-3	113	56
Linz	24	-1	180	50
Lippstadt	22	0	143	48
List	19	-1	133	59	9
Lobbe	21	-2	113	53	9
Lobenstein	24	-4	114	58
Loddin	21	-2	113	56	8
Lohberg	24	-5	150	63
Lohfelden	18	-2	126	48
Lohmar	23	-1	180	50
Lohme	20	-2	106	56	8
Lohmen	24	-4	169	60
Lohne	20	-2	199	51
"Lohr am Main"	25	-3	111	52
Lohr-Steinbach	24	-2	111	52
Longkamp	23	-1	129	52
Lonvitz	21	-2	113	58	8
Lorsch	24	-3	111	52
Losentitz	21	-2	113	56	8
Losheim	23	-1	182	54
Lossburg	25	-2	158	55
Lottstetten	23	-4	167	60
Luckenwalde	23	-3	166	56
Ludorf-Zielow	21	-2	113	54
Ludwigsburg	24	-4	167	60
Ludwigsfelde	23	-3	166	59
"Ludwigshafen am Rhein"	24	-2	111	53
Ludwigslust	21	-2	113	57
Ludwigswinkel	23	-1	129	53
Luisenthal	24	-3	170	49
Lunzenau	24	-3	170	49
Lutter	18	-3	126	50
Lutterloh	22	-2	122	48
Lychen	23	-3	113	53
Loebau	24	-5	169	58
Loecherberg	25	-3	158	57
Loederburg	24	-3	170	48
Loef	23	-2	129	52
Loeffingen	25	-3	134	58
Loehne	23	0	143	50
Loerrach	25	-2	174	56
Loewenbruch	23	-3	166	56
"Loewenstein - Hoesslinsuelz"	23	-4	167	58
Luebbecke	22	-2	122	46
Luebben	23	-4	166	55
Luebbenau	23	-3	166	58
Luebeck	22	-2	190	50
"Luebecker Bucht"	22	-2	190	48
Luebz	21	-2	113	55
"Luechow Wendland"	21	-2	113	54
Luedenscheid	22	0	143	47
Luedersburg	22	-2	190	50
Luedinghausen	22	0	143	48
Lueneburg	22	-2	190	51
Lueneburg-Adendorf	22	-2	190	48
Luenen	22	-1	143	47
Luetjenburg	20	-2	138	51
Luetjensee	22	-3	190	48
Luetow	21	-3	113	57	8
Luetz	23	-1	129	53
Luetzenhardt	25	-2	158	53
Luetzschena	24	-3	170	48
Machern	23	-3	170	49
Magdeburg	22	-2	122	49
Mahlberg	26	-2	158	56
Mahlow	24	-3	166	55
Maibrunn	23	-5	173	57
Maierhoefen	22	-5	173	54
Maikammer	24	-2	111	52
Mainhardt	23	-3	167	59
Mainleus	24	-4	114	57
Maintal	25	-2	111	51
Mainz	25	-3	111	50
Malchow	21	-2	113	57
Malsburg	25	-2	174	55
Malsch	25	-2	158	54
Malschwitz	24	-3	169	59
Manching	23	-5	173	54
Manderscheid	23	-1	129	53
Marbach	23	-4	167	61
Marburg	18	-2	126	47
"Maria Laach"	23	-1	129	52
Marienberg	23	-5	150	63
Marienfeld	23	-1	180	49
Marienheide	23	-1	180	52
Marienstein	23	-5	173	56
Markdorf	23	-5	173	56
Markersbach	24	-4	169	57
Markgrafenheide	21	-1	113	54	8
Markgroeningen	24	-4	167	60
Markkleeberg	24	-3	170	46
Markranstaedt	24	-3	170	47
Markt-Schwaben	24	-5	173	58
Marktbergel	23	-4	114	54
Marktbreit	24	-4	114	57
Marktheidenfeld	24	-2	111	52
Marktleugast	24	-4	114	55
Marktoberdorf	25	-7	172	58
Marktrodach	23	-4	114	57
Marktschellenberg	24	-6	184	56
Marl	21	0	197	49
Marquartstein	25	-5	184	54
Marsberg	23	-1	143	49
Maselheim	23	-5	173	56
Masserberg	24	-4	170	45
Maulbronn	23	-4	167	61
Mauth	24	-6	187	55
Mayen-Kuerrenberg	23	-1	129	53
Mayschoss	23	-1	180	49
Mechernich	23	-2	180	48
Meckenbeuren	22	-5	173	56
Meckenheim	23	-1	180	48
Medebach	22	0	143	47
Medebach	22	0	143	49
Meerane	24	-3	170	49
Meerbusch	23	0	197	42
Meerfeld	23	-1	129	49
Meersburg	23	-5	173	59
Meesiger	21	-3	113	53	8
Mehring	23	-1	129	51
Meinerzhagen	23	-2	180	47
Meinhard-Schwebda	17	-2	126	50
Meiningen	24	-3	170	48
Meisdorf	24	-3	170	46
Meissen	24	-4	169	59
Meissendorf	22	-2	122	46
Meldorf	20	-1	199	50
Melle	22	-2	122	49
Mellenthin	22	-3	113	57	8
Mellrichstadt	24	-4	170	48
Melsungen	18	-2	126	48
Memmelsdorf	24	-4	114	59
Memmingen	23	-5	173	55
Mendig	24	-1	129	49
Mengen	24	-2	174	52
Mengeringhausen	18	-2	126	48
"Mengerskirchen - Probbach"	25	-3	111	52
Mengkofen	23	-5	173	53
Menzenschwand	25	-2	174	52
Meppen	22	-3	122	49
Merklingen	23	-3	167	60
Merseburg	24	-3	170	48
Mertesdorf	23	-1	182	53
Merzig	23	-2	182	57
Meschede	22	0	143	49
Meschede	22	0	143	48
Mespelbrunn	24	-2	111	51
Messel	24	-3	111	50
Mestlin	21	-2	113	52
Metjendorf	22	-2	174	50
Mettlach	23	-1	182	56
Mettmann	23	0	197	40
Metzingen	24	-4	167	60
Meuro	25	-3	170	47
Meuselbach-Schwarzmuehle	24	-3	170	45
Meyenburg	23	-3	113	54
Michelstadt	24	-2	111	51
Michendorf	23	-3	166	56
Middelhagen	21	-2	113	52	8
Miesbach	23	-5	173	55
Miesitz	24	-4	114	56
Mildensee	23	-3	170	48
Miltenberg	24	-2	111	51
Minden	23	-2	122	49
Mirow	21	-3	113	57
"Missen - Wilhams"	22	-5	173	56
Mittelzell	23	-5	173	55
Mittenaar	24	-2	111	49
Mittenwald	24	-7	172	59
Mittenwalde	23	-4	113	54
Mitterdarching	23	-5	173	58
Mitterfels	23	-5	173	56
Mitterfirmiansreut	24	-6	187	59
Mitterscheyern	23	-5	173	58
Mittweida	23	-4	169	58
Mitwitz	24	-4	114	57
Moers	23	0	197	38
Moisselbritz	21	-2	113	53	8
Molbergen	22	-2	174	49
Mommenheim	25	-2	111	52
Monheim	23	0	197	41
Monschau	22	-1	131	51
Monschau	22	-1	131	50
Montabaur	23	-1	129	51
"Moos am Bodensee"	23	-4	167	61
Morbach	23	-1	129	51
Moritzburg	25	-4	169	59
Morsbach	23	-1	180	47
Mosbach	24	-2	111	53
Mossbach	24	-4	114	57
Motzen	23	-3	166	57
Much	23	-1	180	51
Muggendorf	24	-4	114	55
Mulfingen	23	-4	167	58
Mummelsee	25	-3	158	57
Munzingen	25	-2	174	52
Murg	25	-1	174	53
"Murnau am Staffelsee"	25	-8	172	60
Mutterstadt	24	-2	111	50
Moeckmuehl	25	-2	111	49
Moehnesee	22	0	143	51
Moehnesee-Wamel	22	0	143	50
Moellenhagen	22	-2	113	55	8
Moelln	21	-2	190	51
Moelschow	21	-2	113	58	8
Moenchengladbach	23	0	197	39
Moenchneversdorf	20	-2	138	51
Moerfelden	24	-2	111	52
Moerfelden-Walldorf	25	-2	111	50
Moerstadt	24	-2	111	51
Mueden	20	-2	199	50
Mueden	23	-1	129	52
Muehlacker	23	-4	167	62
Muehldorf	23	-5	173	58
Muehlenbach	25	-2	158	55
Muehlenbeck	23	-3	113	55
Muehlhausen	23	-5	167	59
Muehlhausen	24	-3	170	46
Muehlheim	24	-2	111	52
Muelheim	23	-1	129	50
"Muelheim an der Ruhr"	22	-1	197	49
Muellheim	25	-2	174	52
Muelsen	25	-5	150	64
Muennerstadt	24	-3	170	44
Muenster	22	-2	122	47
Muenster-Sarmsheim	23	-1	129	52
Muenstermaifeld	23	-1	129	53
Muenstertal	24	-2	174	52
Muenzenberg	24	-2	111	49
Nachtsheim	23	-1	129	54
Nagold	23	-4	167	57
Nakenstorf	21	-2	113	55	8
Nalbach	24	-1	129	53
Nassau	23	-1	129	52
"Nassau - Weinaehr"	23	-1	129	51
Nauen	23	-3	113	54
Naumburg	24	-3	170	48
Naumburg	18	-3	126	48
Naunhof	24	-3	170	48
Naurath	24	-1	129	51
Nazza	24	-3	170	47
Neckarbischofsheim	24	-2	111	52
Neckargerach	24	-4	167	58
Neckarsulm	23	-4	167	60
Neckarzimmern	26	-3	111	53
Neeberg	21	-2	113	53	8
Neef	24	-1	129	52
Neetzow	21	-2	113	54	8
Negast	21	-2	113	53	8
Nehren	23	-1	129	50
"Nellingen auf den Fildern"	24	-4	167	60
Nennig	23	-1	182	54
Neppermin-Balm	21	-2	113	55	8
Neresheim	23	-5	173	56
Nesse	21	-2	138	45
Nesselwang	23	-5	173	55
Nessmersiel	21	-1	138	43
Netphen	23	-1	180	50
Nettersheim	23	-1	180	49
Nettetal	23	-1	197	39
Netzeband	23	-3	113	55
"Neu Kaliss"	21	-2	113	56
"Neu Schoenberg"	22	-2	190	49
"Neu Ulm"	23	-4	167	60
"Neu Wulmstorf"	22	-2	190	51
Neu-Anspach	24	-2	111	49
Neu-Isenburg	24	-2	111	52
Neualbenreuth	25	-5	150	63
Neubiberg	22	-5	173	58
Neubrandenburg	21	-2	113	55	9
Neubulach	23	-4	167	61
Neuburg	25	-3	111	50
Neuburg	23	-5	173	54
Neuburg	23	-5	173	56
"Neuenburg am Rhein"	25	-2	174	53
Neuenbuerg	23	-5	167	59
Neuendettelsau	24	-4	114	55
Neuenhaus	22	-2	122	49
Neuenkirchen	22	-3	122	46
Neuenkirchen-Voerden	22	-2	174	48
Neuenkruge	20	-1	199	50
Neuenstein	17	-2	126	46
Neuenweg	26	-2	174	51
"Neufahrn bei Freising"	23	-5	173	56
"Neufahrn in Niederbayern"	23	-5	173	57
Neuhardenberg-Wulkow	23	-3	166	58
Neuharlingersiel	20	-2	199	47
Neuhaus	25	-3	170	47
Neuhaus	20	-2	199	51
"Neuhaus am Inn"	24	-6	187	58
"Neuhaus am Rennweg"	24	-3	170	46
Neuhausen	24	-4	169	60
Neuhausen-Schellbronn	23	-4	167	61
Neuhermsdorf	25	-3	169	56
Neuhof	24	-2	111	53
Neukamp	21	-2	113	56	8
Neukirchen	24	-4	114	57
Neukirchen	24	-4	114	57
Neukirchen	24	-4	114	58
"Neukirchen - Puergl"	23	-5	173	58
"Neukirchen Vluyn"	23	0	197	40
"Neukirchen vorm Wald"	25	-6	187	59
Neuleiningen	24	-3	111	52
Neumarkt	23	-5	173	54
Neumuenster	21	-3	138	52
"Neunburg vorm Wald"	23	-6	173	56
Neunkirchen	24	-2	111	54
Neunkirchen	23	-2	129	52
"Neunkirchen am Brand"	24	-4	114	59
Neureichenau	23	-6	187	55
Neuruppin	23	-3	113	54
Neuschwanstein	23	-5	173	55
Neuschoenau	24	-6	187	57
Neusitz	24	-4	114	55
Neuss	23	0	197	42
Neustadt	24	-4	114	57
Neustadt	24	-4	169	59
"Neustadt am Rennsteig"	25	-3	170	49
"Neustadt an der Aisch"	24	-4	114	58
"Neustadt an der Orla"	24	-4	114	58
"Neustadt an der Waldnaab"	24	-4	114	58
"Neustadt an der Weinstrasse"	24	-2	111	53
Neustadt-Glewe	21	-2	113	55
Neustrelitz	22	-2	113	58	9
Neustrelitz	22	-2	113	55	8
Neutraubling	23	-5	173	55
Neuweiler	23	-4	167	60
Neuwerk	20	-1	199	53
Neuwied	23	-1	180	52
Neuwustrow	23	-3	166	56
Neuzelle	23	-3	166	56
Nickenich	23	-1	180	52
Nidda	24	-2	111	54
Nideggen	23	-1	180	49
Nieblum	20	-1	133	56	9
Niebuell	19	-2	133	56	9
Nieder-Moos	25	-2	111	50
Nieder-Olm	24	-2	111	52
Niederaudorf	24	-6	184	57
Niederelsungen	18	-2	126	48
Niedererbach	24	-3	111	48
Niederfell	23	-2	129	49
Niederkassel	23	-1	180	49
Niederkleveez	20	-2	138	53
Niederlehme	23	-3	166	56
Niedernberg	24	-2	111	52
Niedernhall	23	-4	167	57
Niedernhausen	24	-2	111	53
Niederstetten	24	-4	114	57
Niederstotzingen	23	-4	167	57
Niedertiefenbach	24	-2	111	49
Niederwasser	25	-2	158	56
Niederzier	23	-1	180	48
Niefern	23	-4	167	59
Niefern-oeschelbronn	23	-4	167	61
Niemegk	23	-3	166	59
Nienburg	22	-3	122	49
Niendorf	21	-1	113	57	8
Niendorf	21	-2	138	53
Nienhagen	21	-2	113	53	8
Nierstein	24	-2	111	53
Niewitz	23	-3	166	57
Nimburg	26	-2	158	57
Nisdorf	21	-2	113	57	8
Nittel	23	-1	182	56
Nonnenhorn	23	-5	173	55
Norddeich	21	-2	138	47
Norden	21	-2	138	44
Nordenberg	24	-4	114	59
Nordenham	20	-1	199	49
Norderney	21	-2	138	44
Norderstedt	22	-2	190	51
Nordhausen	24	-3	170	48
Nordhorn	20	-1	199	49
Nordrach	25	-2	158	54
Nordstemmen	22	-2	122	49
Nordstrand	19	-1	133	57	9
Northeim	18	-2	126	47
Nortorf	20	-2	138	53
Nottuln	22	-2	122	50
Notzing	23	-6	173	58
Nussdorf	24	-7	184	56
Nustrow	22	-2	113	54	8
"Nussdorf am Inn"	23	-6	184	57
Nussloch	24	-2	111	50
Noerdlingen	23	-5	173	58
Noerten-Hardenberg	18	-2	126	49
Nuembrecht	23	-1	180	50
Nuerburg	23	-1	129	50
Nuertingen	23	-4	167	60
Obenstrohe	20	-1	199	50
Oberahr	24	-1	180	50
Oberambach	23	-5	173	55
Oberammergau	25	-8	172	59
Oberau	25	-7	172	59
Oberaudorf	24	-6	184	53
Oberaula	18	-2	126	47
Oberbergen	25	-2	158	55
Oberbaerenburg	24	-4	169	59
Obercunnersdorf	25	-3	169	60
Oberding	24	-5	173	56
Obereichstaett	23	-5	173	57
Oberhaching	23	-5	173	54
Oberhambach	23	-1	129	54
Oberharmersbach	25	-2	158	57
Oberhausen	21	-1	197	49
Oberhof	24	-3	170	45
Oberjoch	24	-5	173	58
Oberkirch	25	-2	158	54
Oberkochen	23	-4	167	58
Oberkreuzberg	24	-6	187	56
Oberlahr	23	-1	180	51
Obermaiselstein	23	-5	173	59
Obernburg	24	-3	111	49
"Obernburg am Main"	24	-2	111	54
Obernheim	23	-4	167	59
Obernzell	24	-6	187	57
Oberorke	17	-3	126	49
Oberraden	23	-1	180	48
Oberreichenbach	24	-4	167	62
Oberreute	23	-5	173	56
Oberried	25	-2	174	53
Oberroeblingen	24	-3	170	45
Obersalzberg	24	-6	184	56
Oberstaufen	23	-5	173	56
Oberstaufen-Steibis	23	-4	173	58
Oberstdorf	22	-5	173	54
Oberstenfeld	23	-3	167	59
Oberstimm	23	-6	173	54
Oberstotzingen	23	-5	173	56
Obertal	25	-2	158	57
Oberteuringen-Bitzenhofen	22	-6	173	54
Oberthal	23	-1	129	54
Oberthulba	24	-2	111	52
Obertraubling	23	-5	173	53
Obertrubach	24	-4	114	57
Obertshausen	24	-2	111	52
Oberursel	24	-2	111	53
Oberviechtach	24	-4	114	58
"Oberwesel am Rhein"	23	-1	129	55
Oberwesel-Dellhofen	23	-2	129	52
Oberwiesenthal	24	-5	150	63
Oberwolfach	25	-2	158	56
Oberwoessen	24	-6	184	55
Obing	24	-6	184	55
Ochsenfurt	24	-4	114	56
Ockenheim	24	-2	111	49
Ockholm	19	-1	133	56	9
Odenwald	25	-3	158	55
Oederan	24	-4	169	57
Oeding	21	-2	197	47
Oelde	22	-2	122	46
Oer-Erkenschwick	22	0	143	46
Oestrich-Winkel	24	-3	111	50
Oevenum	19	-1	133	55	9
Oeversee	20	-2	138	49
Offenbach	24	-2	111	51
Offenburg	25	-3	158	55
Ofterschwang	23	-5	173	56
Ohlsbach	25	-2	158	56
Ohlstadt	25	-7	172	56
Ohrdruf	24	-3	170	48
Olbernhau	24	-6	150	63
"Olbersdorf am See"	24	-4	169	57
Olching	23	-5	173	55
Oldenburg	22	-3	174	50
Olfen	22	0	143	48
Olpe	22	0	143	50
Olsberg	22	-1	143	47
Olsberg	22	0	143	46
Olzheim	23	-2	129	52
Oppenheim	25	-2	111	51
Oranienbaum	24	-3	170	49
Oranienburg	23	-3	113	55
Ormont	23	-1	129	51
Orsingen-Nenzingen	24	-5	173	54
Ortenburg	24	-6	187	60
Orth	20	-2	138	53
Oschatz	24	-4	169	55
Oschersleben	22	-2	122	49
Osnabrueck	22	-3	122	47
Ossa	24	-3	170	49
Osten	20	-1	199	47
Osterholz	22	-2	174	48
Osterholz-Schambeck	22	-2	174	48
"Osterode am Harz"	22	-2	122	47
Osterroenfeld	21	-2	138	51
Osterspai	23	-2	129	52
Osterweddingen	22	-3	122	48
Osterwieck	22	-2	122	48
Ostfildern	23	-4	167	56
Osthofen	24	-3	111	51
"Ostseebad Kuehlungsborn"	21	-2	113	58	9
Oststeinbek	19	-1	133	57	9
Ottbergen	22	-2	122	49
Ottendorf-Okrilla	24	-4	169	56
Ottenhoefen	25	-2	158	57
Otterbach	23	-1	129	52
Otterberg	24	-2	111	53
Otterndorf	21	-1	199	50
Otterskirchen	24	-7	187	57
Ottobeuren	23	-5	173	57
Ottobrunn	23	-6	173	56
Otzberg	24	-2	111	52
Overath	23	-2	180	49
Oy	23	-5	173	56
Oy-Mittelberg	23	-5	173	55
Oybin	25	-5	169	60
Paderborn	22	0	143	48
Paewesin	23	-3	113	51
Panker	20	-2	138	50
Papenburg	21	-2	138	45
Pappenheim	23	-6	173	53
Parchim	21	-2	113	56
"Parsberg bei Muenchen"	23	-5	173	55
"Parsberg bei Regensburg"	24	-5	114	55
Parsdorf	23	-5	173	54
Parsteinsee	23	-2	113	54
Pasing	23	-5	173	56
Passau	24	-6	187	56
Passow	21	-2	113	53	8
Pattensen	22	-3	122	50
Paulsmuhle	24	-4	169	57
Peenemuende	22	-2	113	55	8
Pegnitz	24	-5	114	58
Peine	22	-3	122	50
Peiting	25	-7	172	58
Pelzerhaken	22	-2	190	53
Pelzkuhl	24	-2	113	56
Penig	24	-3	170	44
Penzberg	24	-8	172	60
Perleberg	21	-3	113	55
Petersberg	23	-3	170	48
Petersdorf	21	-2	113	56
Pettendorf	24	-5	173	57
Pfaffenhofen	23	-5	173	56
Pfaffenweiler	25	-2	174	54
Pfalzgrafenweiler	24	-4	167	56
Pfarrweisach	23	-4	114	56
Pfinztal	24	-2	111	50
Pforzheim	23	-5	167	60
Pfronten	25	-7	172	58
Pfrungen	24	-5	173	55
Pfullendorf	23	-5	173	57
Pfullingen	23	-4	167	59
Philippsburg	25	-3	111	50
Piding	23	-6	184	53
Piesport	24	-1	129	54
Pilgramsberg	23	-6	173	58
Pinneberg	22	-2	190	51
Pirmasens	23	-1	129	52
Pirmasens-Winzeln	23	-1	129	50
Pirna	24	-4	169	56
Plattling	22	-5	173	56
"Plau am See"	21	-2	113	55
Plaue	25	-3	170	45
Plauen	24	-5	114	59
Plech	24	-4	114	58
Pleidelsheim	23	-5	167	57
Pleinfeld	24	-4	114	54
Pliening	23	-5	173	57
Plieningen	23	-4	167	58
Pliezhausen	23	-4	167	58
Plochingen	23	-4	167	61
Ploen	20	-2	138	50
Pobershau	24	-4	150	62
Podewall	21	-2	113	56	8
Poing	23	-5	173	55
Polch	24	-1	129	51
"Pollenfeld - Wachenzell"	23	-5	173	56
Polling	25	-7	172	59
Pommelsbrunn	24	-4	114	59
Pommersfelden	23	-4	114	58
Pomster	23	-1	129	52
Poppenhausen	24	-3	170	48
Poppenhausen	24	-3	170	46
"Porta Westfalica"	22	-2	122	47
"Poseritz - Puddemin"	22	-2	113	54	8
Postmuenster	24	-6	184	55
Potsdam	24	-3	113	54
Pottenstein	24	-4	114	56
Prackenbach	23	-5	173	57
Preetz	20	-2	138	51
Prenzlau	23	-3	113	52
Prerow	21	-2	113	55	8
Presseck	25	-4	114	56
Prichsenstadt	24	-4	114	58
"Prien am Chiemsee"	24	-6	184	53
Prienbach	23	-7	184	59
Pritzwalk	21	-2	113	53
Pronstorf	22	-2	190	49
Pruem	23	-1	182	56
Puchheim	24	-5	173	53
Pulheim	23	-1	180	50
Putbus	22	-2	113	53	8
Puttgarden	20	-2	138	50
Putzbrunn	23	-4	173	57
Paewesin	23	-3	113	55
Poecking	23	-5	173	57
Poehl	24	-4	114	57
"Poenitz am See"	22	-2	190	48
Quakenbrueck	22	-2	122	47
Quedlinburg	22	-2	122	46
Queidersbach	23	-1	129	54
Querfurt	25	-3	170	48
Quickborn	22	-2	190	48
Rabitz	24	-4	169	58
Raddusch	22	-4	166	58
Radeberg	24	-4	169	60
Radebeul	24	-4	169	60
Radefeld	23	-3	170	46
Radewege	24	-3	113	55
Radolfzell	23	-4	173	57
Raesfeld	21	-1	197	47
Rahden	22	-2	174	50
Rahnsdorf	23	-3	166	54
Raimundsreut	24	-6	187	57
Rain	23	-6	173	56
Raisting	24	-5	173	59
Ralswiek	21	-2	113	57	8
Ramberg	24	-3	111	50
"Rambow bei Ulrichshusen"	21	-2	113	57	8
Ramsau	24	-6	184	54
Ramstein-Miesenbach	23	-1	129	53
Randersacker	24	-4	114	59
Rangsdorf	23	-3	166	57
Ransbach	23	-1	180	50
Rantum	20	-1	133	56	9
Rastatt	25	-2	158	57
Rastede	20	-1	199	50
Ratheim	23	-1	131	47
Rathmannsdorf	23	-5	173	54
Ratingen	23	0	197	39
Rattenberg	24	-4	114	55
Rattey	22	-2	113	53	8
Ratzdorf	23	-4	166	56
Ratzeburg	21	-2	190	49
Rauenberg	24	-2	111	52
Rauhenebrach	24	-4	114	55
Raunheim	24	-2	111	51
Rauschenbach	24	-4	169	58
Ravensburg	23	-5	173	55
Rechenberg-Bienenmuehle	24	-4	169	58
Rechlin	21	-2	113	56
Recklinghausen	21	-1	197	50
Rederank	21	-2	113	55	8
Rees	21	-1	197	48
Regen	24	-6	187	57
Regensburg	23	-5	173	55
Reichelsheim	24	-2	111	52
Reichelshofen	24	-4	114	58
Reichenau	23	-5	173	57
Reichenbach	24	-5	169	55
Reichenow	23	-3	166	57
Reichenschwand	24	-4	114	59
Reichshof	23	-1	180	48
"Reichshof - Eckenhagen"	23	-1	180	50
Reifenstein-Eichsfeld	24	-3	170	47
Reil	23	-2	129	53
Reileifzen	18	-3	126	48
Reinbek	22	-2	190	51
Reinhardsachsen	24	-2	111	51
Reinhardtsdorf	24	-4	169	58
Reinsdorf	25	-3	170	47
Reinstorf	22	-2	190	52
Reisach	24	-4	114	56
Reisbach	23	-5	173	57
"Reit Im Winkl"	24	-6	184	56
Rellingen	21	-2	190	51
Remagen	23	-2	180	51
Remplin	21	-2	113	56	8
Remscheid	21	-1	197	47
Remseck-Neckarrems	23	-4	167	58
Remshalden	23	-4	167	59
Rendsburg	20	-2	138	53
Rengsdorf	23	-1	180	50
Repetal	22	-1	143	49
Reppenhagen	22	-3	190	49
Rerik	21	-2	113	55	8
Retgendorf	21	-2	113	55
Rethem	22	-2	122	48
Rettenberg	23	-5	173	56
Rettert	25	-2	111	50
Reussenkreuz	24	-2	111	52
"Reuterstadt Stavenhagen"	21	-2	113	53	8
Reutlingen	23	-4	167	57
Rhauderfehn	21	-2	138	44
Rheda-Wiedenbrueck	22	0	143	46
Rheinau	25	-2	158	59
Rheinbach	23	-2	180	50
Rheinbreitbach	23	-1	180	49
Rheinbrohl	23	-2	180	50
Rheinboellen	23	-1	129	52
Rheine	22	-2	122	47
Rheinfelden	25	-2	174	52
Rheinhausen	25	-2	158	59
Rheinmuenster	25	-2	158	57
Rheinsberg	23	-4	113	54
Rheinstetten	24	-2	111	49
"Rhodt unter Rietburg"	24	-2	111	51
Rhoen	24	-3	170	48
Ribnitz-Damgarten	21	-2	113	54	8
Rickenbach	25	-2	174	56
Rieden	24	-6	187	58
