"day","month","year","speaker"
2,10,21,"Lydia"
2,10,21,"Lydia"
2,10,21,"Lydia"
2,10,21,"Elias"
2,10,21,"Elias"
2,10,21,"Elias"
2,10,21,"Lydia"
2,10,21,"Lydia"
2,10,21,"Lydia"
2,10,21,"Lydia"
2,10,21,"Elias"
2,10,21,"Elias"
2,10,21,"Lydia"
2,10,21,"Lydia"
2,10,21,"Lydia"
2,10,21,"Elias"
2,10,21,"Lydia"
2,10,21,"Elias"
2,10,21,"Lydia"
2,10,21,"Elias"
2,10,21,"Elias"
2,10,21,"Elias"
2,10,21,"Lydia"
2,10,21,"Lydia"
2,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Lydia"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Elias"
3,10,21,"Elias"
4,10,21,"Lydia"
4,10,21,"Lydia"
4,10,21,"Lydia"
4,10,21,"Lydia"
4,10,21,"Elias"
4,10,21,"Elias"
4,10,21,"Elias"
4,10,21,"Elias"
4,10,21,"Elias"
4,10,21,"Elias"
4,10,21,"Elias"
4,10,21,"Lydia"
4,10,21,"Lydia"
4,10,21,"Lydia"
4,10,21,"Lydia"
4,10,21,"Lydia"
4,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Elias"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Lydia"
5,10,21,"Elias"
5,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Elias"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
6,10,21,"Lydia"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Lydia"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
7,10,21,"Elias"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Elias"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Elias"
8,10,21,"Elias"
8,10,21,"Lydia"
8,10,21,"Elias"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
8,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Lydia"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Lydia"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Elias"
9,10,21,"Elias"
9,10,21,"Elias"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Lydia"
9,10,21,"Lydia"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Lydia"
9,10,21,"Elias"
9,10,21,"Elias"
9,10,21,"Elias"
9,10,21,"Lydia"
9,10,21,"Lydia"
9,10,21,"Lydia"
9,10,21,"Lydia"
10,10,21,"Lydia"
10,10,21,"Elias"
10,10,21,"Elias"
10,10,21,"Lydia"
10,10,21,"Elias"
10,10,21,"Elias"
10,10,21,"Elias"
10,10,21,"Elias"
11,10,21,"Lydia"
11,10,21,"Elias"
11,10,21,"Elias"
11,10,21,"Lydia"
11,10,21,"Lydia"
11,10,21,"Lydia"
11,10,21,"Elias"
11,10,21,"Elias"
11,10,21,"Lydia"
11,10,21,"Lydia"
11,10,21,"Elias"
11,10,21,"Elias"
11,10,21,"Lydia"
11,10,21,"Lydia"
11,10,21,"Elias"
11,10,21,"Lydia"
11,10,21,"Elias"
11,10,21,"Elias"
11,10,21,"Lydia"
11,10,21,"Lydia"
11,10,21,"Lydia"
11,10,21,"Elias"
11,10,21,"Lydia"
11,10,21,"Lydia"
11,10,21,"Lydia"
11,10,21,"Elias"
11,10,21,"Lydia"
11,10,21,"Elias"
11,10,21,"Lydia"
11,10,21,"Lydia"
11,10,21,"Lydia"
11,10,21,"Elias"
12,10,21,"Lydia"
12,10,21,"Elias"
12,10,21,"Elias"
12,10,21,"Lydia"
12,10,21,"Lydia"
12,10,21,"Lydia"
12,10,21,"Lydia"
12,10,21,"Elias"
12,10,21,"Elias"
12,10,21,"Elias"
12,10,21,"Elias"
12,10,21,"Elias"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Elias"
14,10,21,"Elias"
14,10,21,"Elias"
14,10,21,"Elias"
14,10,21,"Elias"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Elias"
14,10,21,"Elias"
14,10,21,"Elias"
14,10,21,"Elias"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Elias"
14,10,21,"Elias"
14,10,21,"Elias"
14,10,21,"Elias"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Elias"
14,10,21,"Elias"
14,10,21,"Elias"
14,10,21,"Elias"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Lydia"
14,10,21,"Lydia"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Lydia"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
15,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Lydia"
16,10,21,"Elias"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Elias"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Elias"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Elias"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Lydia"
16,10,21,"Lydia"
17,10,21,"Lydia"
17,10,21,"Elias"
17,10,21,"Elias"
17,10,21,"Elias"
17,10,21,"Elias"
17,10,21,"Lydia"
17,10,21,"Lydia"
17,10,21,"Lydia"
18,10,21,"Elias"
18,10,21,"Elias"
18,10,21,"Elias"
18,10,21,"Elias"
18,10,21,"Elias"
18,10,21,"Elias"
18,10,21,"Lydia"
18,10,21,"Lydia"
18,10,21,"Lydia"
18,10,21,"Lydia"
18,10,21,"Elias"
18,10,21,"Elias"
18,10,21,"Elias"
18,10,21,"Elias"
18,10,21,"Elias"
19,10,21,"Lydia"
19,10,21,"Lydia"
19,10,21,"Lydia"
19,10,21,"Lydia"
19,10,21,"Lydia"
19,10,21,"Elias"
19,10,21,"Elias"
19,10,21,"Elias"
19,10,21,"Elias"
19,10,21,"Elias"
19,10,21,"Lydia"
19,10,21,"Lydia"
19,10,21,"Lydia"
19,10,21,"Lydia"
19,10,21,"Lydia"
19,10,21,"Lydia"
19,10,21,"Elias"
19,10,21,"Elias"
19,10,21,"Elias"
19,10,21,"Elias"
19,10,21,"Elias"
19,10,21,"Elias"
19,10,21,"Lydia"
19,10,21,"Lydia"
19,10,21,"Lydia"
19,10,21,"Lydia"
19,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
20,10,21,"Elias"
20,10,21,"Elias"
20,10,21,"Lydia"
20,10,21,"Lydia"
21,10,21,"Lydia"
21,10,21,"Elias"
21,10,21,"Elias"
21,10,21,"Elias"
21,10,21,"Elias"
21,10,21,"Lydia"
21,10,21,"Lydia"
21,10,21,"Lydia"
21,10,21,"Elias"
21,10,21,"Elias"
21,10,21,"Elias"
21,10,21,"Lydia"
21,10,21,"Lydia"
21,10,21,"Lydia"
21,10,21,"Elias"
21,10,21,"Elias"
21,10,21,"Lydia"
21,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Elias"
22,10,21,"Elias"
22,10,21,"Lydia"
22,10,21,"Lydia"
22,10,21,"Elias"
22,10,21,"Elias"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Elias"
23,10,21,"Lydia"
23,10,21,"Lydia"
23,10,21,"Lydia"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Elias"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Lydia"
24,10,21,"Lydia"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Lydia"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
25,10,21,"Elias"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Lydia"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Elias"
26,10,21,"Elias"
27,10,21,"Lydia"
27,10,21,"Lydia"
27,10,21,"Elias"
27,10,21,"Elias"
27,10,21,"Lydia"
27,10,21,"Elias"
27,10,21,"Lydia"
27,10,21,"Lydia"
28,10,21,"Lydia"
28,10,21,"Elias"
28,10,21,"Elias"
28,10,21,"Lydia"
28,10,21,"Elias"
28,10,21,"Lydia"
28,10,21,"Lydia"
28,10,21,"Lydia"
28,10,21,"Elias"
28,10,21,"Lydia"
28,10,21,"Lydia"
28,10,21,"Elias"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Lydia"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
29,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Lydia"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
30,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Lydia"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Elias"
31,10,21,"Lydia"
31,10,21,"Lydia"
31,10,21,"Lydia"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Lydia"
1,11,21,"Lydia"
1,11,21,"Lydia"
1,11,21,"Lydia"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Elias"
1,11,21,"Lydia"
1,11,21,"Lydia"
1,11,21,"Lydia"
1,11,21,"Lydia"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Elias"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
2,11,21,"Lydia"
3,11,21,"Elias"
3,11,21,"Elias"
3,11,21,"Elias"
3,11,21,"Elias"
3,11,21,"Elias"
3,11,21,"Elias"
3,11,21,"Lydia"
3,11,21,"Lydia"
3,11,21,"Lydia"
3,11,21,"Lydia"
3,11,21,"Lydia"
3,11,21,"Lydia"
3,11,21,"Elias"
3,11,21,"Lydia"
